source_name,query,category,title,title_key,price,old_price,discount_pct,currency_id,sold_quantity,demand_signal_type,demand_signal_value,rating,reviews_count,seller_text,shipping_text,item_url,image_url,is_sponsored,is_full,is_catalog,fetched_date,fetched_at,source_file,source_record_id
terabyte,teclado gamer,teclado,"Teclado Mecânico Gamer PCYes Arkeum Sunset Edition, 75%, Switch Red, ABNT2, Azul, Amarelo e Roxo, AKSS75RBR",teclado mecanico gamer pcyes arkeum sunset edition 75 switch red abnt2 azul amarelo roxo akss75rbr,219.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/41139/teclado-mecanico-gamer-pcyes-arkeum-sunset-edition-75-switch-red-abnt2-azul-amarelo-e-roxo-akss75rbr,https://img.terabyteshop.com.br/produto/m/teclado-mecanico-gamer-pcyes-arkeum-sunset-edition-75-switch-red-abnt2-azul-amarelo-e-roxo-akss75rbr_266863.jpg,False,False,False,2026-05-02,2026-05-02 12:56:54.963 -0300,market_web_listings_raw_202605041156.csv,441b994c-a989-4c6a-beaa-2958cf7dfb9c
terabyte,teclado gamer,teclado,"Teclado Magnético Gamer Madlions MAD68HE, RGB, Switch Magnetic Amber Pro, ANSI, Preto",teclado magnetico gamer madlions mad68he rgb switch magnetic amber pro ansi preto,329.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/41468/teclado-magnetico-gamer-madlions-mad68he-rgb-switch-magnetic-amber-pro-ansi-preto,https://img.terabyteshop.com.br/produto/m/teclado-magnetico-gamer-madlions-mad68he-rgb-switch-magnetic-amber-pro-ansi-preto_267635.jpg,False,False,False,2026-05-02,2026-05-02 12:56:54.963 -0300,market_web_listings_raw_202605041156.csv,1077a88d-2fbd-4c65-9449-39b767bf01c6
terabyte,teclado gamer,teclado,"Teclado Magnético Gamer Madlions MAD68HE, RGB, Switch Magnetic Amber Pro, ANSI, Branco",teclado magnetico gamer madlions mad68he rgb switch magnetic amber pro ansi branco,329.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/41470/teclado-magnetico-gamer-madlions-mad68he-rgb-switch-magnetic-amber-pro-ansi-branco,https://img.terabyteshop.com.br/produto/m/teclado-magnetico-gamer-madlions-mad68he-rgb-switch-magnetic-amber-pro-ansi-branco_267639.jpg,False,False,False,2026-05-02,2026-05-02 12:56:54.963 -0300,market_web_listings_raw_202605041156.csv,701f0326-5d80-457e-beeb-6d56dfc018fa
terabyte,teclado gamer,teclado,"Teclado Magnético Gamer Madlions NANO68 Pro, RGB, Switch Gateron Jade Esport Pro, ANSI, Branco/Roxo",teclado magnetico gamer madlions nano68 pro rgb switch gateron jade esport pro ansi branco roxo,559.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/41476/teclado-magnetico-gamer-madlions-nano68-pro-rgb-switch-gateron-jade-esport-pro-ansi-brancoroxo,https://img.terabyteshop.com.br/produto/m/teclado-magnetico-gamer-madlions-nano68-pro-rgb-switch-gateron-jade-esport-pro-ansi-brancoroxo_267653.jpg,False,False,False,2026-05-02,2026-05-02 12:56:54.963 -0300,market_web_listings_raw_202605041156.csv,e592d034-630c-4d63-956c-9506cca224e3
terabyte,combo teclado mouse,mousepad,"MousePad Gamer Round5 Slide Vasco, Extra Grande, 900x400mm, Estampado",mousepad gamer round5 slide vasco extra grande 900x400mm estampado,79.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/41246/mousepad-gamer-round5-slide-vasco-extra-grande-900x400mm-estampado,https://img.terabyteshop.com.br/produto/m/mousepad-gamer-round5-slide-vasco-extra-grande-900x400mm-estampado_266552.jpg,False,False,False,2026-05-02,2026-05-02 12:57:13.424 -0300,market_web_listings_raw_202605041156.csv,0b6cde9a-6510-490c-abbf-95c41d8425bc
terabyte,combo teclado mouse,mousepad,"Mousepad Gamer Force One Skyhawk Nightmare, XXL (900mm X 400mm x 3mm), Preto e Branco",mousepad gamer force one skyhawk nightmare xxl 900mm x 400mm x 3mm preto branco,69.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/40895/mousepad-gamer-force-one-skyhawk-nightmare-xxl-900mm-x-400mm-x-3mm-preto-e-branco,https://img.terabyteshop.com.br/produto/m/mousepad-gamer-force-one-skyhawk-nightmare-xxl-900mm-x-400mm-x-3mm-preto-e-branco_264757.jpg,False,False,False,2026-05-02,2026-05-02 12:57:13.424 -0300,market_web_listings_raw_202605041156.csv,0a2e98b8-99e2-44eb-adce-33040b72965d
amazon,combo teclado mouse,mouse,"Combo de Teclado e Mouse Ergonômico Sem Fio HP 230 - com Dongle USB Wireless, Digitação Silenciosa, Design Elegante, Até 12 Meses de Bateria, Layout BR, Preto (18H24AA#AC4)",combo teclado mouse ergonomico sem fio hp 230 dongle usb wireless digitacao silenciosa design elegante ate 12 meses,129.99,,,BRL,,bsr_or_reviews_proxy,1000.00,2.0,1000,,"Combo de Teclado e Mouse Ergonômico Sem Fio HP 230 - com Dongle USB Wireless, Digitação Silenciosa, Design Elegante, Até 12 Meses de Bateria, Layout BR, Preto (18H24AA#AC4) 4,7 4,7 de 5 estrelas (1 mil) R$ 129,99 R$129 , 99 R$ 164,90 R$164,90 à vista no Pix ou NuPay Limite Adicional ou em até 5x de R$ 30,58 R$30,58 sem juros Entrega GRÁTIS: Amanhã, 3 de mai. no seu primeiro pedido Ou entrega mais rápida: Amanhã 07:00 - 10:59 Adicionar ao carrinho",https://www.amazon.com.br/dp/B0CVNMR68Z,https://m.media-amazon.com/images/I/71MW8ZR1vUL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-02 23:02:38.766 -0300,market_web_listings_raw_202605041156.csv,ba381fc0-723b-4332-8659-de308e5c0276
amazon,combo teclado mouse,mouse,Kit Teclado e Mouse sem Fio Multi 2.4GHz USB Multi Preto -TC269,kit teclado mouse sem fio multi 2 4ghz usb multi preto tc269,89.90,,,BRL,50,bsr_or_reviews_proxy,50.00,2.4,102,,"Kit Teclado e Mouse sem Fio Multi 2.4GHz USB Multi Preto -TC269 4,3 4,3 de 5 estrelas (102) Mais de 50 compras no mês passado Preço, página do produto R$ 89,90 R$89 , 90 De: R$ 109,90 De: R$ 109,90 R$109,90 em até 2x de R$ 44,95 R$44,95 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B098697HG1,https://m.media-amazon.com/images/I/51BNfSJfevL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:05.491 -0300,market_web_listings_raw_202605041156.csv,fa2b521b-33f3-45d6-a91d-8e611643f6ba
amazon,combo teclado mouse,mouse,"Combo Teclado e Mouse sem fio Logitech POP Icon com Teclas e Botões Personalizáveis, Clique Silencioso, Easy-Switch para até 3 dispositivos e Conexão Bluetooth - Branco",combo teclado mouse sem fio logitech pop icon teclas botoes personalizaveis clique silencioso easy switch ate 3 dispositivos,329.90,,,BRL,,bsr_or_reviews_proxy,204.00,3.0,204,,"Combo Teclado e Mouse sem fio Logitech POP Icon com Teclas e Botões Personalizáveis, Clique Silencioso, Easy-Switch para até 3 dispositivos e Conexão Bluetooth - Branco 4,7 4,7 de 5 estrelas (204) R$ 329,90 R$329 , 90 R$ 499,90 R$499,90 à vista ou em até 7x de R$ 55,44 R$55,44 sem juros Entrega GRÁTIS: Amanhã, 4 de mai. no seu primeiro pedido Somente 9 em estoque. Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DPXZJ9G4,https://m.media-amazon.com/images/I/51ZiiNAvukL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 01:03:02.197 -0300,market_web_listings_raw_202605041156.csv,a87df5b3-1b1e-4d25-872f-a04db5c3aa76
amazon,combo teclado mouse,mouse,"Combo Teclado e Mouse sem fio Logitech POP Icon com Teclas e Botões Personalizáveis, Clique Silencioso, Easy-Switch para até 3 dispositivos e Conexão Bluetooth - Grafite",combo teclado mouse sem fio logitech pop icon teclas botoes personalizaveis clique silencioso easy switch ate 3 dispositivos,349.00,,,BRL,50,bsr_or_reviews_proxy,50.00,3.0,205,,"Combo Teclado e Mouse sem fio Logitech POP Icon com Teclas e Botões Personalizáveis, Clique Silencioso, Easy-Switch para até 3 dispositivos e Conexão Bluetooth - Grafite 4,7 4,7 de 5 estrelas (205) Mais de 50 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 349,00 R$349 , 00 De: R$ 499,90 De: R$ 499,90 R$499,90 em até 6x de R$ 58,16 R$58,16 sem juros Promoção disponível de 10% off Entrega GRÁTIS: Amanhã, 4 de mai. no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DPXZ6H24,https://m.media-amazon.com/images/I/71bpua-bVsL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 11:03:43.445 -0300,market_web_listings_raw_202605041156.csv,f8adce35-4a18-4386-90cb-e9de6932d370
amazon,combo teclado mouse,mouse,Combo Teclado e Mouse sem Fio Bluetooth Ultrafino e Recarregável para Tablets e Celulares Compatível com Windows/Mac/Android Para Lite P610 Tab S6 - Preto,combo teclado mouse sem fio bluetooth ultrafino recarregavel tablets celulares compativel windows mac android lite p610 tab s6,52.90,,,BRL,50,bsr_or_reviews_proxy,50.00,1.0,49,,"Combo Teclado e Mouse sem Fio Bluetooth Ultrafino e Recarregável para Tablets e Celulares Compatível com Windows/Mac/Android Para Lite P610 Tab S6 - Preto 4,3 4,3 de 5 estrelas (49) Mais de 50 compras no mês passado Preço, página do produto R$ 52,90 R$52 , 90 em até 2x de R$ 26,45 R$26,45 sem juros Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0FFP6ZFGF,https://m.media-amazon.com/images/I/51QG8GxWaZL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:05.491 -0300,market_web_listings_raw_202605041156.csv,df1e36d8-a246-4b4e-87db-a59578ce14d1
amazon,combo teclado mouse,mouse,Teclado e mouse sem fio Dell Pro — KM5221W Branco,teclado mouse sem fio dell pro km5221w branco,209.00,,,BRL,300,bsr_or_reviews_proxy,300.00,5.0,6700,,"Teclado e mouse sem fio Dell Pro — KM5221W Branco 4,7 4,7 de 5 estrelas (6,7 mil) Mais de 300 compras no mês passado Preço, página do produto R$ 209,00 R$209 , 00 De: R$ 223,00 De: R$ 223,00 R$223,00 em até 6x de R$ 34,83 R$34,83 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 16:00 - 18:59 Adicionar ao carrinho",https://www.amazon.com.br/dp/B09QQNF3F7,https://m.media-amazon.com/images/I/51p33zP9N-L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:05.491 -0300,market_web_listings_raw_202605041156.csv,e57a5e49-3c62-46ce-b4f3-97620286f564
terabyte,combo teclado mouse,mousepad,Mousepad Redragon Harry Potter Gryffindor 900x400mm,mousepad redragon harry potter gryffindor 900x400mm,119.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/39079/mousepad-gamer-redragon-harry-potter-gryffindor-special-edition-speed-extra-grande-900x400mm-vermelho-hp-939,https://img.terabyteshop.com.br/produto/m/mousepad-gamer-redragon-harry-potter-gryffindor-special-edition-speed-extra-grande-900x400mm-vermelho-hp-939_254634.jpg,False,False,False,2026-05-02,2026-05-02 12:57:13.424 -0300,market_web_listings_raw_202605041156.csv,056361db-01aa-49dc-be02-303740db80da
terabyte,combo teclado mouse,mousepad,Mousepad Gamer Vinik Extended Level Up 700x400mm,mousepad gamer vinik extended level up 700x400mm,39.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/34148/mousepad-gamer-vinik-extended-level-up-grande-700x400mm-mpxlu74,https://img.terabyteshop.com.br/produto/m/mousepad-gamer-vinik-extended-level-up-grande-700x400mm-mpxlu74_227156.jpg,False,False,False,2026-05-02,2026-05-02 12:57:13.424 -0300,market_web_listings_raw_202605041156.csv,95dfebe2-3328-46cd-b311-a2390a796aeb
terabyte,combo teclado mouse,mouse,"Suporte Para Teclado e Mouse Thermaltake, Compatível Com Cockpit GR500 e GF500, Branco, GSC-ACC-KBASWH-01",suporte teclado mouse thermaltake compativel cockpit gr500 gf500 branco gsc acc kbaswh 01,839.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/40474/suporte-para-teclado-e-mouse-thermaltake-compativel-com-cockpit-gr500-e-gf500-branco-gsc-acc-kbaswh-01,https://img.terabyteshop.com.br/produto/m/suporte-para-teclado-e-mouse-thermaltake-compativel-com-cockpit-gr500-e-gf500-branco-gsc-acc-kbaswh-01_262178.jpg,False,False,False,2026-05-02,2026-05-02 12:57:13.424 -0300,market_web_listings_raw_202605041156.csv,976a1d91-16f0-4f40-941c-063c37890a2c
terabyte,combo teclado mouse,mouse,"Suporte Para Teclado e Mouse Thermaltake, Compatível Com Cockpit GR500 e GF500, Preto, GSC-ACC-KBASBB-01",suporte teclado mouse thermaltake compativel cockpit gr500 gf500 preto gsc acc kbasbb 01,839.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/40476/suporte-para-teclado-e-mouse-thermaltake-compativel-com-cockpit-gr500-e-gf500-preto-gsc-acc-kbasbb-01,https://img.terabyteshop.com.br/produto/m/suporte-para-teclado-e-mouse-thermaltake-compativel-com-cockpit-gr500-e-gf500-preto-gsc-acc-kbasbb-01_262187.jpg,False,False,False,2026-05-02,2026-05-02 12:57:13.424 -0300,market_web_listings_raw_202605041156.csv,1766a43f-a37b-4782-8107-c4bd0d03f1b4
amazon,fone bluetooth,headset_fone,"Fones de Ouvido Bluetooth 5.3 Fones de Ouvido Sem Fio 42 Horas de Reprodução Fones de Ouvido Esportivos com IPX5 à Prova d'Água Fones de Ouvido de Graves Profundos para iOS Android, Preto",fones ouvido bluetooth 5 3 fones ouvido sem fio 42 horas reproducao fones ouvido esportivos ipx5 prova d,75.03,,,BRL,100,bsr_or_reviews_proxy,100.00,,1000,,"Fones de Ouvido Bluetooth 5.3 Fones de Ouvido Sem Fio 42 Horas de Reprodução Fones de Ouvido Esportivos com IPX5 à Prova d'Água Fones de Ouvido de Graves Profundos para iOS Android, Preto 4,7 4,7 de 5 estrelas (1 mil) Mais de 100 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 75,03 R$75 , 03 De: R$ 79,00 De: R$ 79,00 R$79,00 em até 2x de R$ 37,51 R$37,51 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DQP41H2M,https://m.media-amazon.com/images/I/61A6ljpbnGL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,1d002259-ad11-44ce-a55b-17d8b87421ba
amazon,fone bluetooth,headset_fone,"soundcore P20i da Anker, Fone de Ouvido Bluetooth 5.3, Graves Potentes, Drivers de 10mm, 30H de Reprodução, Resistência à Água, 2 Mics IA, Personalização de Som via App, Fone sem fio tws, Azul Escuro",soundcore p20i anker fone ouvido bluetooth 5 3 graves potentes drivers 10mm 30h reproducao resistencia agua 2 mics,166.00,,,BRL,1000,bsr_or_reviews_proxy,1000.00,2.0,102700,,"Mais vendido soundcore P20i da Anker, Fone de Ouvido Bluetooth 5.3, Graves Potentes, Drivers de 10mm, 30H de Reprodução, Resistência à Água, 2 Mics IA, Personalização de Som via App, Fone sem fio tws, Azul Escuro 4,6 4,6 de 5 estrelas (102,7 mil) Mais de 1 mil compras no mês passado Ofertas 5.5 Preço, página do produto R$ 166,00 R$166 , 00 De: R$ 249,00 De: R$ 249,00 R$249,00 em até 5x de R$ 33,20 R$33,20 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Pegada de carbono Adicionar ao carrinho",https://www.amazon.com.br/dp/B0BTYDLTM3,https://m.media-amazon.com/images/I/61ipp6r+idL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,664965d8-e5a7-4115-b279-92120d5b92cc
amazon,fone bluetooth,headset_fone,"Basike Fone de Ouvido Bluetooth, ANC Cancelamento de Ruído Ativo Headphone Bluetooth 5.3+EDR, Som Surround 3D, Headset com Microfone, Certificação Hi-Pure Audio, 30 horas reprodução, Y6 (Azul)",basike fone ouvido bluetooth anc cancelamento ruido ativo headphone bluetooth 5 3 edr som surround 3d headset microfone,123.88,,,BRL,200,bsr_or_reviews_proxy,200.00,,1000,,"Basike Fone de Ouvido Bluetooth, ANC Cancelamento de Ruído Ativo Headphone Bluetooth 5.3+EDR, Som Surround 3D, Headset com Microfone, Certificação Hi-Pure Audio, 30 horas reprodução, Y6 (Azul) 4,6 4,6 de 5 estrelas (1 mil) Mais de 200 compras no mês passado Ofertas 5.5 R$ 123,88 R$123 , 88 R$ 145,00 R$145,00 à vista no Pix ou NuPay Limite Adicional ou em até 4x de R$ 32,60 R$32,60 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DGL6F8QX,https://m.media-amazon.com/images/I/51iTLg3uNvL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,2eaba317-57be-44a6-b026-e1c3d36f6228
amazon,fone bluetooth,headset_fone,"JBL, Fone de Ouvido Sem Fio, Bluetooth, Tune 135 In ear - Preto",jbl fone ouvido sem fio bluetooth tune 135 in ear preto,179.00,,,BRL,400,bsr_or_reviews_proxy,400.00,1.0,33,,"JBL, Fone de Ouvido Sem Fio, Bluetooth, Tune 135 In ear - Preto 4,6 4,6 de 5 estrelas (33) Mais de 400 compras no mês passado Preço, página do produto R$ 179,00 R$179 , 00 De: R$ 219,00 De: R$ 219,00 R$219,00 em até 6x de R$ 29,83 R$29,83 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GJ193SXL,https://m.media-amazon.com/images/I/41mpGRPbqwL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,fb7e7c2b-5ab8-4f4c-ad6f-0c7d8a83585c
amazon,fone bluetooth,headset_fone,"Fone de Ouvido Bluetooth 5.3 On-ear. Cancelamento de Ruído e Regulavel para Corridas e Academia, Headphone Sem Fio com Microfone Integrado Confortavel e Dobravel Compativel com Android e IOS. (Azul)",fone ouvido bluetooth 5 3 on ear cancelamento ruido regulavel corridas academia headphone sem fio microfone integrado confortavel,53.49,,,BRL,300,bsr_or_reviews_proxy,300.00,,660,,"Fone de Ouvido Bluetooth 5.3 On-ear. Cancelamento de Ruído e Regulavel para Corridas e Academia, Headphone Sem Fio com Microfone Integrado Confortavel e Dobravel Compativel com Android e IOS. (Azul) 4,3 4,3 de 5 estrelas (660) Mais de 300 compras no mês passado Preço, página do produto R$ 53,49 R$53 , 49 De: R$ 57,49 De: R$ 57,49 R$57,49 em até 2x de R$ 26,74 R$26,74 sem juros Economize 5% com o cupom Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0FB8PPPLP,https://m.media-amazon.com/images/I/51YvVPc8npL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,cf09b549-947e-4b8e-b571-e562603ed7aa
amazon,fone bluetooth,headset_fone,Fone De Ouvido Bluetooth Havit Tw969 Tws Com Microfone（Preto）,fone ouvido bluetooth havit tw969 tws microfone preto,61.90,,,BRL,50,bsr_or_reviews_proxy,50.00,4.8,27,,,https://www.amazon.com.br/dp/B0DGY3D13G,https://m.media-amazon.com/images/I/51XYQofIpXL._AC_UL320_.jpg,False,False,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,7259f960-9673-4a65-aacf-d44f8dabe84c
amazon,fone bluetooth,headset_fone,"INAVA Fone de Ouvido de Nova Geração,Bluetooth 6.0,50h de Autonomia,À Prova d'Água IPX6,Microfone ENC,Conforto Leve para Esportes,Orelhas Pequenas e Óculos (Roxo)",inava fone ouvido nova geracao bluetooth 6 0 50h autonomia prova d agua ipx6 microfone enc conforto leve,75.03,,,BRL,200,bsr_or_reviews_proxy,200.00,0.5,148,,"INAVA Fone de Ouvido de Nova Geração,Bluetooth 6.0,50h de Autonomia,À Prova d'Água IPX6,Microfone ENC,Conforto Leve para Esportes,Orelhas Pequenas e Óculos (Roxo) 4,1 4,1 de 5 estrelas (148) Mais de 200 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 75,03 R$75 , 03 De: R$ 78,98 De: R$ 78,98 R$78,98 Preço exclusivo Prime Ver opções",https://www.amazon.com.br/dp/B0G7ZWWWNF,https://m.media-amazon.com/images/I/61qus8DXsdL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,4b807980-2dbd-4e0c-aec5-2536eacfa276
amazon,fone bluetooth,headset_fone,Fone de ouvido bluetooth sem fio Kaidi kd-770 esportes compativel com android iios TWS 5.0 (Preto),fone ouvido bluetooth sem fio kaidi kd 770 esportes compativel android iios tws 5 0 preto,56.90,,,BRL,200,bsr_or_reviews_proxy,200.00,0.0,698,,"Fone de ouvido bluetooth sem fio Kaidi kd-770 esportes compativel com android iios TWS 5.0 (Preto) 4,4 4,4 de 5 estrelas (698) Mais de 200 compras no mês passado Preço, página do produto R$ 56,90 R$56 , 90 em até 2x de R$ 28,45 R$28,45 sem juros Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 19,90(14 ofertas de novos)",https://www.amazon.com.br/dp/B0BZT41P9M,https://m.media-amazon.com/images/I/3194XCwfk3L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,6aadc865-ca6c-4837-b376-721584117f35
amazon,fone bluetooth,headset_fone,Fone Kaidi Kd-777 Tws Bluetooth V5.3 Novo 2024 Mod Kd 777,fone kaidi kd 777 tws bluetooth v5 3 novo 2024 mod kd 777,69.90,,,BRL,50,bsr_or_reviews_proxy,50.00,,54,,"Fone Kaidi Kd-777 Tws Bluetooth V5.3 Novo 2024 Mod Kd 777 4,8 4,8 de 5 estrelas (54) Mais de 50 compras no mês passado Preço, página do produto R$ 69,90 R$69 , 90 De: R$ 87,00 De: R$ 87,00 R$87,00 em até 2x de R$ 34,95 R$34,95 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Somente 8 em estoque. Adicionar ao carrinho Mais opções de compra R$ 67,00(13 ofertas de novos)",https://www.amazon.com.br/dp/B0F68QCY4T,https://m.media-amazon.com/images/I/41h+8V7G1WL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,48b5b4c0-134f-4be3-93b0-d6ac314199b2
amazon,fone bluetooth,headset_fone,"Fone de Ouvido Sem Fio HAVIT TW982 Bluetooth, Até 33 Horas de Duração da Bateria Rosa",fone ouvido sem fio havit tw982 bluetooth ate 33 horas duracao bateria rosa,89.99,,,BRL,100,bsr_or_reviews_proxy,100.00,2.0,303,,"Fone de Ouvido Sem Fio HAVIT TW982 Bluetooth, Até 33 Horas de Duração da Bateria Rosa 4,5 4,5 de 5 estrelas (303) Mais de 100 compras no mês passado Preço, página do produto R$ 89,99 R$89 , 99 em até 2x de R$ 44,99 R$44,99 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DGGVR9LY,https://m.media-amazon.com/images/I/51gWyvaSQPL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,a187f8e2-a4f0-4ca3-b0c5-3f0596a1d73e
amazon,fone bluetooth,headset_fone,"soundcore P30i da Anker, Fone de Ouvido Bluetooth 5.4 com Cancelamento de Ruído Adaptativo, Graves Poderosos, 45H de Reprodução, Estojo 2-em-1 com Suporte para Celular, IP54, Fone sem fio TWS, Azul",soundcore p30i anker fone ouvido bluetooth 5 4 cancelamento ruido adaptativo graves poderosos 45h reproducao estojo 2 1,208.22,,,BRL,500,bsr_or_reviews_proxy,500.00,3.0,30900,,"Mais vendido soundcore P30i da Anker, Fone de Ouvido Bluetooth 5.4 com Cancelamento de Ruído Adaptativo, Graves Poderosos, 45H de Reprodução, Estojo 2-em-1 com Suporte para Celular, IP54, Fone sem fio TWS, Azul 4,7 4,7 de 5 estrelas (30,9 mil) Mais de 500 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 208,22 R$208 , 22 De: R$ 369,00 De: R$ 369,00 R$369,00 em até 6x de R$ 34,70 R$34,70 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Pegada de carbono Adicionar ao carrinho",https://www.amazon.com.br/dp/B0CRTPF7CZ,https://m.media-amazon.com/images/I/51MgcnjJKRL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 12:57:19.969 -0300,market_web_listings_raw_202605041156.csv,b1723841-b2f8-4f38-a857-8642d5da86d5
terabyte,fone bluetooth,headset_fone,Headset Gamer Fortrek Wise Air Wireless 40mm Branco,headset gamer fortrek wise air wireless 40mm branco,149.90,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/39878/headset-gamer-fortrek-wise-air-wirelessbluetoothusb-drivers-de-40mm-com-microfone-branco,https://img.terabyteshop.com.br/produto/m/headset-gamer-fortrek-wise-air-wirelessbluetoothusb-drivers-de-40mm-com-microfone-branco_257954.jpg,False,False,False,2026-05-02,2026-05-02 12:57:34.739 -0300,market_web_listings_raw_202605041156.csv,290f1c03-8079-419c-98f1-0dda806c6fe2
terabyte,fone bluetooth,headset_fone,Headset Gamer Redragon Zeus Pro Sem Fio 7.1 Black,headset gamer redragon zeus pro sem fio 7 1 black,329.99,,,BRL,,retailer_offer,,,,,,https://www.terabyteshop.com.br/produto/26735/headset-gamer-redragon-zeus-pro-sem-fio-surround-71-black-h510-pro,https://img.terabyteshop.com.br/produto/m/headset-gamer-redragon-zeus-pro-sem-fio-surround-71-black-h510-pro_182695.jpg,False,False,False,2026-05-02,2026-05-02 12:57:34.739 -0300,market_web_listings_raw_202605041156.csv,48e28bd4-9f43-4742-a936-593572905804
terabyte,fone bluetooth,headset_fone,Headset Gamer MCHOSE X9 Wireless Bluetooth 7.1,headset gamer mchose x9 wireless bluetooth 7 1,359.99,,,BRL,,retailer_offer,,,,,"Headset Gamer MCHOSE X9 Wireless Bluetooth 7.1 | Terabyte De: R$ 423,52 R$ 359,99 12x de R$ 35,30 sem juros 🔥 em promoção Frete Grátis Periféricos",https://www.terabyteshop.com.br/produto/38222/headset-gamer-mchose-x9-rgb-wireless-bluetooth-drivers-de-53mm-surround-71-preto-mc-x9-2,https://img.terabyteshop.com.br/produto/m/headset-gamer-mchose-x9-rgb-wireless-bluetooth-drivers-de-53mm-surround-71-preto-mc-x9-2_249442.jpg,False,False,False,2026-05-02,2026-05-02 12:57:34.739 -0300,market_web_listings_raw_202605041156.csv,c24ada6b-ce6a-49cb-8ebb-acb14ba6175a
