product_id,product_name,product_name_key,domain_id,category,status,brand,line,model,gtin,main_color,first_image_url,queries,query_count,fetched_date,fetched_at,source_file
MLB28782090,Headset Gamer Warrior Herve Ph101 Multilaser,headset gamer warrior herve ph101 multilaser,MLB-HEADPHONES,headset_fone,active,Multilaser,,PH101,7909389691546,Preto,https://http2.mlstatic.com/D_NQ_NP_615223-MLA94647899867_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:28.522 -0300,mercado_livre_products_raw_202605041308.csv
MLB19724224,Headset Gamer Profissional Onikuma X16 Rgb Preto,headset gamer profissional onikuma x16 rgb preto,MLB-HEADPHONES,headset_fone,active,Onikuma,Gamer,X16,6972470561029,Preto,https://http2.mlstatic.com/D_NQ_NP_675567-MLU77347311407_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:28.522 -0300,mercado_livre_products_raw_202605041308.csv
MLB26018842,Headset Gamer Huada GM003 Preto com Microfone,headset gamer huada gm003 preto microfone,MLB-HEADPHONES,headset_fone,active,Games Headset,Gamer,GM003,20641950007,Preto,https://http2.mlstatic.com/D_NQ_NP_630238-MLA99451835184_112025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:28.522 -0300,mercado_livre_products_raw_202605041308.csv
MLB63420895,Olafvi® Fone Headset Gamer Consoles Pc Profissional Bluetooth Sem Fio Headset Dobrável Gaming Headset Audifonos Gamer Fone De Ouvido Headset Gamer Dj Profissional Fio Dobrável Ável,olafvi fone headset gamer consoles pc profissional bluetooth sem fio headset dobravel gaming headset audifonos gamer fone ouvido,MLB-HEADPHONES,headset_fone,active,cmd201,Gamers,CMD200,212147891049,Preto,https://http2.mlstatic.com/D_NQ_NP_696552-MLA102165555385_122025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:28.522 -0300,mercado_livre_products_raw_202605041308.csv
MLB68773535,Headset gamer Meetion Gamer MT-HP021B cinza com luz LED,headset gamer meetion gamer mt hp021b cinza luz led,MLB-HEADPHONES,headset_fone,active,Meetion,Gamer,MT-HP021B,,Cinza,https://http2.mlstatic.com/D_NQ_NP_919348-MLA110100933842_042026-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:28.522 -0300,mercado_livre_products_raw_202605041308.csv
MLB22368823,Headset Gamer Havit Gamenote H2001d Camuflado Azul,headset gamer havit gamenote h2001d camuflado azul,MLB-HEADPHONES,headset_fone,active,Havit,Gamer,H2001d,7896996100113,Azul,https://http2.mlstatic.com/D_NQ_NP_737169-MLU77118188628_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:28.522 -0300,mercado_livre_products_raw_202605041308.csv
MLB23172165,Headset Gamer OEX Preto com Microfone HS103,headset gamer oex preto microfone hs103,MLB-HEADPHONES,headset_fone,active,OEX,,OEX,7898587273374,Preto,https://http2.mlstatic.com/D_NQ_NP_987330-MLA95500377773_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB21880372,Mouse Gamer Preto Gmx Mg8 Rgb,mouse gamer preto gmx mg8 rgb,MLB-COMPUTER_MICE,mouse,active,GameMax,,MG8,6931858790406,Preto,https://http2.mlstatic.com/D_NQ_NP_871022-MLA99479947568_112025-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB64538500,Kit Teclado E Mouse Gamer Semi-mecânico + Headset Gamer Azul,kit teclado mouse gamer semi mecanico headset gamer azul,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Ebai,,KF-AK300,7895659319466,Preto,https://http2.mlstatic.com/D_NQ_NP_685985-MLA105261039947_012026-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB25105844,Headset Gamer Profissional 2.1 Th30 Preto Thunderx3,headset gamer profissional 2 1 th30 preto thunderx3,MLB-HEADPHONES,headset_fone,active,ThunderX3,,Th30,4713105965902,Preto,https://http2.mlstatic.com/D_NQ_NP_649704-MLU76886513636_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB46461870,Headset Gamer Satellite Ae-261 Cor Preto,headset gamer satellite ae 261 cor preto,MLB-HEADPHONES,headset_fone,active,Satellite,Gamer,AE-261,4711228420995,Preto,https://http2.mlstatic.com/D_NQ_NP_699405-MLA82719912219_022025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB28782684,Headset gamer C3Tech Custom Mi-2558rb preto,headset gamer c3tech custom mi 2558rb preto,MLB-HEADPHONES,headset_fone,active,C3Tech,Custom,Mi-2558rb,7898491468804,Preto,https://http2.mlstatic.com/D_NQ_NP_983212-MLA95220010014_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB23169795,Headset Gamer Corsair Hs80 Rgb Wireless - Preto,headset gamer corsair hs80 rgb wireless preto,MLB-HEADPHONES,headset_fone,active,Corsair,,HS 80,840006625940,Preto,https://http2.mlstatic.com/D_NQ_NP_606012-MLA84856479637_052025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB23309764,Headset Gamer Havit Gamenote H763d Preto/Vermelho,headset gamer havit gamenote h763d preto vermelho,MLB-HEADPHONES,headset_fone,active,Havit,Gamer,H763D,6939119048488,Vermelho,https://http2.mlstatic.com/D_NQ_NP_908555-MLA100042397893_122025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB32161639,Headset Gamer Yamaha Yh-g01 Cor Preto,headset gamer yamaha yh g01 cor preto,MLB-HEADPHONES,headset_fone,active,Yamaha,Gamer,YH-G01,4957812677431,Preto,https://http2.mlstatic.com/D_NQ_NP_684194-MLA99464965846_112025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB26851730,Headset gamer sem fio P9 Plus violeta,headset gamer sem fio p9 plus violeta,MLB-HEADPHONES,headset_fone,active,Genérica,,P9 Plus,,Violeta,https://http2.mlstatic.com/D_NQ_NP_933728-MLU77379240701_072024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB26851732,Headset gamer sem fio P9 Plus prateado,headset gamer sem fio p9 plus prateado,MLB-HEADPHONES,headset_fone,active,Genérica,,P9 Plus,764923213083,Prateado,https://http2.mlstatic.com/D_NQ_NP_952234-MLU77357414097_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:24.888 -0300,mercado_livre_products_raw_202605041308.csv
MLB64458543,"Webcam, webcam de jogos HD com foco automático 1080p Usb 2.0",webcam webcam jogos hd foco automatico 1080p usb 2 0,MLB-WEBCAMS,webcam,active,Tuwei,,Modelo desconocido,7865169509879,,https://http2.mlstatic.com/D_NQ_NP_708475-MLA104607226160_012026-F.jpg,webcam,1,2026-05-03,2026-05-02 22:07:40.217 -0300,mercado_livre_products_raw_202605041308.csv
MLB62241505,Obsbot Tail 2 + Control - Webcam com webcam Ptzr Ia 4k preta,obsbot tail 2 control webcam webcam ptzr ia 4k preta,MLB-WEBCAMS,webcam,active,Obsbot,Cámaras Tail,Tail 2 con Control,7709179611903,,https://http2.mlstatic.com/D_NQ_NP_635575-MLA98552813309_112025-F.jpg,webcam,1,2026-05-03,2026-05-02 22:07:40.217 -0300,mercado_livre_products_raw_202605041308.csv
MLB25195601,"Pacote de 2 capas de webcam, capa Privacid",pacote 2 capas webcam capa privacid,MLB-WEBCAMS,webcam,active,Jcwiny,,ruiyue,744252440947,,https://http2.mlstatic.com/D_NQ_NP_975710-MLU70709294051_072023-F.jpg,webcam,1,2026-05-03,2026-05-02 22:07:40.217 -0300,mercado_livre_products_raw_202605041308.csv
MLB22368914,Headset Gamer C3 Tech 7.1 Preto/rosa,headset gamer c3 tech 7 1 preto rosa,MLB-HEADPHONES,headset_fone,active,C3Tech,vulture,PH-G710,7898555212435,Preto,https://http2.mlstatic.com/D_NQ_NP_941524-MLU77327290295_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB39079452,Headset Gamer Redragon H301 Siren2 Usb,headset gamer redragon h301 siren2 usb,MLB-HEADPHONES,headset_fone,active,Redragon,Headset,Gamer,6950376776907,Preto,https://http2.mlstatic.com/D_NQ_NP_799815-MLU78213272633_082024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB19724297,Headset Gamer Profissional Onikuma X8 Rgb Preto,headset gamer profissional onikuma x8 rgb preto,MLB-HEADPHONES,headset_fone,active,Onikuma,Gamer,X8,6972470561135,Preto,https://http2.mlstatic.com/D_NQ_NP_617981-MLB50678527338_072022-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB20704153,Apoio Universal Para Headphone Headset Gamer,apoio universal headphone headset gamer,MLB-HEADPHONES,headset_fone,active,Próton Tecnologia,Steel,De mesa,7896372802198,Preto,https://http2.mlstatic.com/D_NQ_NP_777730-MLU77134692670_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB38337843,Headset Gamer Redragon Ire Pro H848pl Roxo,headset gamer redragon ire pro h848pl roxo,MLB-HEADPHONES,headset_fone,active,Redragon,Gamer,H848PL Ire Pro,7893312010095,Violeta,https://http2.mlstatic.com/D_NQ_NP_970638-MLA95600693485_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB22150404,Headset Gamer Estéreo Sw-6625 Cor Preto,headset gamer estereo sw 6625 cor preto,MLB-HEADPHONES,headset_fone,active,Briwax,Headset Gamer com Microfone,SW-6625,7890871974301,Preto,https://http2.mlstatic.com/D_NQ_NP_632150-MLU77323086347_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB20801496,Headset Gamer Razer Blackshark V2 7.1 PRETO,headset gamer razer blackshark v2 7 1 preto,MLB-HEADPHONES,headset_fone,active,Razer,Blackshark,Blackshark V2,8886419378440,Preto,https://http2.mlstatic.com/D_NQ_NP_768593-MLA99433952024_112025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB37211356,Headset Gamer Profissional Onikuma X26 Rgb Rosa,headset gamer profissional onikuma x26 rgb rosa,MLB-HEADPHONES,headset_fone,active,Onikuma,Gamer,X26,6972470562347,Rosa,https://http2.mlstatic.com/D_NQ_NP_618370-MLA95697733176_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:35.653 -0300,mercado_livre_products_raw_202605041308.csv
MLB36989030,Kit de teclado e mouse Bluetooth Compu Notebook Celular Tablet Mouse Teclado branco,kit teclado mouse bluetooth compu notebook celular tablet mouse teclado branco,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Yelandar,,AN-030 Bluetooth,6952024615194,Branco,https://http2.mlstatic.com/D_NQ_NP_805566-MLU76313973884_052024-F.jpg,mouse bluetooth,1,2026-05-03,2026-05-02 21:59:27.290 -0300,mercado_livre_products_raw_202605041308.csv
MLB57576414,Kit Teclado Mouse Bluetooth Notebook + Suporte Alumínio Mouse Azul-celeste Teclado Azul-celeste,kit teclado mouse bluetooth notebook suporte aluminio mouse azul celeste teclado azul celeste,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,B Basto,,Genérica,,Azul celeste,https://http2.mlstatic.com/D_NQ_NP_727776-MLA92819430296_092025-F.jpg,mouse bluetooth,1,2026-05-03,2026-05-02 21:59:27.290 -0300,mercado_livre_products_raw_202605041308.csv
MLB21497561,Conjunto Teclado E Mouse Bluetooth Portátil 10 Polegadas,conjunto teclado mouse bluetooth portatil 10 polegadas,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Genérica,,Mouse and keyboard,740866976452,Rosa,https://http2.mlstatic.com/D_NQ_NP_856133-MLA93640184006_102025-F.jpg,mouse bluetooth,1,2026-05-03,2026-05-02 21:59:27.290 -0300,mercado_livre_products_raw_202605041308.csv
MLB28932010,"Mouse sem fio silencioso, mouse Bluetooth recarregável USB, cor branca",mouse sem fio silencioso mouse bluetooth recarregavel usb cor branca,MLB-COMPUTER_MICE,mouse,active,APPLEBERRY04,,L126,6974744180158,Branco,https://http2.mlstatic.com/D_NQ_NP_940907-MLU73421913077_122023-F.jpg,mouse bluetooth,1,2026-05-03,2026-05-02 21:59:27.290 -0300,mercado_livre_products_raw_202605041308.csv
MLB68793777,Mouse sem fio sem fio Seisa rf-m08 branco,mouse sem fio sem fio seisa rf m08 branco,MLB-COMPUTER_MICE,mouse,active,Seisa,,rf-m08,,Branco,https://http2.mlstatic.com/D_NQ_NP_812558-MLA111021559129_042026-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:58.231 -0300,mercado_livre_products_raw_202605041308.csv
MLB22207679,Mouse sem fio sem fio Philips M423 branco - Revogames,mouse sem fio sem fio philips m423 branco revogames,MLB-COMPUTER_MICE,mouse,active,Philips,400 Series,M423,8712581757021,Branco,https://http2.mlstatic.com/D_NQ_NP_844071-MLC43040150168_082020-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:58.231 -0300,mercado_livre_products_raw_202605041308.csv
MLB37126394,"Mouse sem fio, mouse vertical ergonômico, mouse, USB",mouse sem fio mouse vertical ergonomico mouse usb,MLB-COMPUTER_MICE,mouse,active,Topsky,,B0C5HKSXB6,653307004655,Preto,https://http2.mlstatic.com/D_NQ_NP_947479-MLU76610796951_052024-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:58.231 -0300,mercado_livre_products_raw_202605041308.csv
MLB35902938,Mouse sem fio Sanoxy/preto,mouse sem fio sanoxy preto,MLB-COMPUTER_MICE,mouse,active,Sanoxy,,Sanoxy-KYB-MS-6,861687080392,Preto,https://http2.mlstatic.com/D_NQ_NP_831463-MLU75855896975_042024-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:59.895 -0300,mercado_livre_products_raw_202605041308.csv
MLB21001166,Headset Gamer Gorila Armor Preto Com Led,headset gamer gorila armor preto led,MLB-HEADPHONES,headset_fone,active,Gorilla,,Gorila,7908100300453,Preto,https://http2.mlstatic.com/D_NQ_NP_959928-MLU76901999158_062024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB37418853,Headset Gamer Usb Som 7.1 Sy833-u,headset gamer usb som 7 1 sy833 u,MLB-HEADPHONES,headset_fone,active,Soyto,,,7898731200874,Preto,https://http2.mlstatic.com/D_NQ_NP_683793-MLA80328752680_112024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB40919638,Headset Gamer Jogos Microfone Leboss Fn606,headset gamer jogos microfone leboss fn606,MLB-HEADPHONES,headset_fone,active,Concise Fashion Style,,Headset Gamer Jogos Microfone Leboss Fn606,7895139532040,Preto,https://http2.mlstatic.com/D_NQ_NP_969954-MLA96209331412_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB38362219,Suporte Headset Gamer Headphone Parede Pintado,suporte headset gamer headphone parede pintado,MLB-HEADPHONES,headset_fone,active,3Dw,,Fones diversos,6015030932935,Preto,https://http2.mlstatic.com/D_NQ_NP_976149-MLU77763554135_072024-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB20687480,Headset Gamer Satellite Preto Com Microfone Multiplataforma,headset gamer satellite preto microfone multiplataforma,MLB-HEADPHONES,headset_fone,active,Satellite,,Headset,4711228420117,Preto,https://http2.mlstatic.com/D_NQ_NP_828881-MLA95629950851_102025-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB67355116,"Headset Gamer Pichau P853, Drivers 53mm, Preto",headset gamer pichau p853 drivers 53mm preto,MLB-HEADPHONES,headset_fone,active,Pichau,Gamer,PCH-P853-BK01,07908446291729,Preto,https://http2.mlstatic.com/D_NQ_NP_880530-MLA109682963907_032026-F.jpg,headset gamer,1,2026-05-03,2026-05-02 22:05:39.041 -0300,mercado_livre_products_raw_202605041308.csv
MLB37613402,Teclado E Mouse Gamer Semi Mecânico Com,teclado mouse gamer semi mecanico,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Atena,,,7905246231177,,https://http2.mlstatic.com/D_NQ_NP_936481-MLU76694366680_062024-F.jpg,mouse gamer,1,2026-05-02,2026-05-02 12:49:12.664 -0300,mercado_livre_products_raw_202605041308.csv
MLB23486551,Teclado e mouse Gamer Netmak Nordic 30x25cm Grande Gaming,teclado mouse gamer netmak nordic 30x25cm grande gaming,MLB-MOUSE_PADS,mouse,active,Netmak,,Nm-Nordic,700306602365,,https://http2.mlstatic.com/D_NQ_NP_989817-MLU69645054050_052023-F.jpg,mouse gamer,1,2026-05-02,2026-05-02 12:49:12.664 -0300,mercado_livre_products_raw_202605041308.csv
MLB28174482,Mouse Gamer Gamdias Ourea E1 4000 Dpi + Mouse Pad,mouse gamer gamdias ourea e1 4000 dpi mouse pad,MLB-COMPUTER_MICE,mousepad,active,Gamdias,Gamer,OUREA E1,4712960130654,,https://http2.mlstatic.com/D_NQ_NP_853917-MLU74126705591_012024-F.jpg,mouse gamer,1,2026-05-02,2026-05-02 12:49:12.664 -0300,mercado_livre_products_raw_202605041308.csv
MLB28455157,Tapete de mouse Gamer Xxl Giant 90x28cm. Para Rojo Kibun,tapete mouse gamer xxl giant 90x28cm rojo kibun,MLB-MOUSE_PADS,mouse,active,Netmak,Warrior,Risk,7905897989687,,https://http2.mlstatic.com/D_NQ_NP_600076-MLU75326179697_032024-F.jpg,mouse gamer,1,2026-05-02,2026-05-02 12:49:12.664 -0300,mercado_livre_products_raw_202605041308.csv
MLB25567949,Teclado E Mouse Gamer Gtx300 Led - Branco,teclado mouse gamer gtx300 led branco,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,RPC,,gtx-300,7805970626235,,https://http2.mlstatic.com/D_NQ_NP_706128-MLU73606366276_122023-F.jpg,mouse gamer,1,2026-05-02,2026-05-02 12:49:12.664 -0300,mercado_livre_products_raw_202605041308.csv
MLB14130277,Kit de teclado e mouse gamer Felicon S101,kit teclado mouse gamer felicon s101,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Felicon,,S101,,,https://http2.mlstatic.com/D_NQ_NP_621723-MLA29747176312_032019-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB37857744,Teclado E Mouse Gamer Dw-550 Com E,teclado mouse gamer dw 550,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Blackwatch,,,7905340706595,,https://http2.mlstatic.com/D_NQ_NP_710675-MLU76990016638_062024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:20.079 -0300,mercado_livre_products_raw_202605041308.csv
MLB22367030,Mouse Gamer Delux M700 Preto RGB Com Fio G-mouse,mouse gamer delux m700 preto rgb fio g mouse,MLB-COMPUTER_MICE,mouse,active,G-mouse,Gamer,Delux M700 RGB Preto,6938820409175,Preto,https://http2.mlstatic.com/D_NQ_NP_936118-MLA93874666910_102025-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:20.079 -0300,mercado_livre_products_raw_202605041308.csv
MLB64979510,Kit Teclado E Mouse Gamer Spider Fortrek,kit teclado mouse gamer spider fortrek,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Fortrek,,Spider,7893388687306,Preto,https://http2.mlstatic.com/D_NQ_NP_868281-MLA105323508654_012026-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:20.079 -0300,mercado_livre_products_raw_202605041308.csv
MLB37912332,Kit Teclado Mouse Gamer Com Led Iluminação Colorida,kit teclado mouse gamer led iluminacao colorida,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Zonne,,,7905340426844,,https://http2.mlstatic.com/D_NQ_NP_891663-MLU77300967563_062024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:20.079 -0300,mercado_livre_products_raw_202605041308.csv
MLB20525870,Mouse sem fio Wb2815,mouse sem fio wb2815,MLB-COMPUTER_MICE,mouse,active,Weibo,,WB-2815,6925749728159,Preto,https://http2.mlstatic.com/D_NQ_NP_937494-MCO50697594428_072022-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:59.895 -0300,mercado_livre_products_raw_202605041308.csv
MLB30483735,Mouse sem fio Logitech G.,mouse sem fio logitech g,MLB-COMPUTER_MICE,mouse,active,Logitech G,,,196271105961,,https://http2.mlstatic.com/D_NQ_NP_785174-MLU74149413484_012024-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:59.895 -0300,mercado_livre_products_raw_202605041308.csv
MLB38671340,Mouse sem fio Sungi/preto,mouse sem fio sungi preto,MLB-COMPUTER_MICE,mouse,active,Sungi,,BM01,783906444221,Preto,https://http2.mlstatic.com/D_NQ_NP_644367-MLU77768634722_072024-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:59.895 -0300,mercado_livre_products_raw_202605041308.csv
MLB38327147,Kit De Teclado E Mouse Gamer Mbtech Gamer De Cor Preto,kit teclado mouse gamer mbtech gamer cor preto,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,MBtech,,Gamer,7893477910605,Preto,https://http2.mlstatic.com/D_NQ_NP_902203-MLU77751044967_072024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB38622171,Kit Teclado E Mouse Gamer Xplorer Gamer V-100 Xtrad,kit teclado mouse gamer xplorer gamer v 100 xtrad,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Xtrad,,Gamer,7896822451006,Preto,https://http2.mlstatic.com/D_NQ_NP_860861-MLU77706281982_072024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB38367877,Kit Teclado Mecanico Gamer Ltk-028 + Mouse Gamer S30 Rgb,kit teclado mecanico gamer ltk 028 mouse gamer s30 rgb,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Amorim Shop,,Gamer,"7908206809836, 7908206808976",Preto,https://http2.mlstatic.com/D_NQ_NP_665043-MLU77548164282_072024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB38215729,Kit De Teclado E Mouse Gamer Black Watch Gamer Teclado Preto,kit teclado mouse gamer black watch gamer teclado preto,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Blackwatch,,Gamer,7905340706670,Preto,https://http2.mlstatic.com/D_NQ_NP_999274-MLU77440461982_072024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB38357165,"Mouse Gamer Trelc Gaming Mouse com 5 D Rocker, Mouse",mouse gamer trelc gaming mouse 5 d rocker mouse,MLB-COMPUTER_MICE,mouse,active,Trelc,Gamer,Gamer,616985055296,Preto,https://http2.mlstatic.com/D_NQ_NP_933395-MLU79183890607_092024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB51286887,Mouse Gamer Pro Ergonômico Gamer Led Rgb Cor Única,mouse gamer pro ergonomico gamer led rgb cor unica,MLB-COMPUTER_MICE,mouse,active,DHJ,,7D Gaming Mouse,7890375696082,,https://http2.mlstatic.com/D_NQ_NP_697683-MLA85839119576_062025-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB44317752,Wrist Rest Pad Mouse Gamer Ergonomic Office Color Black,wrist rest pad mouse gamer ergonomic office color black,MLB-MOUSE_PADS,mouse,active,D.E.M.A.,,M012 Propad Muñequera,7798277884319,,https://http2.mlstatic.com/D_NQ_NP_732319-MLA80818637844_122024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB37976251,Mouse Gamer Estone X8 Branco E Laranja Gaming Mouse,mouse gamer estone x8 branco laranja gaming mouse,MLB-COMPUTER_MICE,mouse,active,Estone,Gamer,X8,2016120100085,Branco,https://http2.mlstatic.com/D_NQ_NP_834329-MLU77416219301_072024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB22984398,Pad Mouse Gamer Fantech Sven Mp25 Speed Edition Gaming,pad mouse gamer fantech sven mp25 speed edition gaming,MLB-MOUSE_PADS,mouse,active,Fantech,Sven,MP25,6972661284041,,https://http2.mlstatic.com/D_NQ_NP_945476-MLU69425954387_052023-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB50237016,Kit Teclado + Mouse Gamer Gm300 Preto Hp,kit teclado mouse gamer gm300 preto hp,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,HP,,8SP25AA,6948391228334,Preto,https://http2.mlstatic.com/D_NQ_NP_744554-MLA99958093679_112025-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB37912123,Teclado E Mouse Gamer Semi Mecânico Com,teclado mouse gamer semi mecanico,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,Blackwatch,,,7905340708285,,https://http2.mlstatic.com/D_NQ_NP_852377-MLU78438638284_082024-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB48361430,Kit Teclado + Mouse Gamer Gk1000 Preto Hp,kit teclado mouse gamer gk1000 preto hp,MLB-KEYBOARD_AND_MOUSE_KITS,mouse,active,HP,,1QW65AA,6948391228013,Preto,https://http2.mlstatic.com/D_NQ_NP_869172-MLA99488981414_112025-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB22373080,Tapete Pad Mouse Gamer Rgb Almohadilla Largo 80x30 Xl Xxl,tapete pad mouse gamer rgb almohadilla largo 80x30 xl xxl,MLB-MOUSE_PADS,mouse,active,Rasure Chroma,RGB,Luminescent Game Mouse Pad,6912315674163,,https://http2.mlstatic.com/D_NQ_NP_670525-MCO49868156893_052022-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
MLB22636787,Pad Mouse Gamer Tokyo Ghoul Extra Grande 60x30 cm,pad mouse gamer tokyo ghoul extra grande 60x30 cm,MLB-MOUSE_PADS,mouse,active,Jaltech,,GT600P,7708953966796,,https://http2.mlstatic.com/D_NQ_NP_682484-MCO43308935178_082020-F.jpg,mouse gamer,1,2026-05-03,2026-05-02 22:00:16.722 -0300,mercado_livre_products_raw_202605041308.csv
